identificador,rango,titulo,fecha_publicacion,derogada,url
BOE-A-2020-8299,Real Decreto,"Real Decreto 692/2020, de 21 de julio, para la adaptación de la gestión del canon de ocupación y aprovechamiento del dominio público marítimo-terrestre regulado en el artículo 84 de la Ley 22/1988, de 28 de julio, de Costas, a las medidas excepcionales adoptadas por las autoridades sanitarias para hacer frente a la emergencia provocada por el COVID-19.",20200722,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8299
BOE-A-2020-8294,Orden,"Orden HAC/667/2020, de 17 de julio, por la que se determina la cuantía de la distribución definitiva entre las Comunidades Autónomas y Ciudades de Ceuta y Melilla de los recursos previstos en la letra a) del apartado 2 del artículo 2 del Real Decreto-ley 22/2020, de 16 de junio, por el que se regula la creación del Fondo COVID-19 y se establecen las reglas relativas a su distribución y libramiento.",20200722,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8294
BOE-A-2020-8298,Real Decreto,"Real Decreto 689/2020, de 21 de julio, por el que se desarrolla la estructura orgánica básica del Ministerio de Hacienda y se modifica el Real Decreto 139/2020, de 28 de enero, por el que se establece la estructura orgánica básica de los departamentos ministeriales.",20200722,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8298
BOE-A-2020-8300,Orden,"Orden TED/668/2020, de 17 de julio, por la que se establecen los parámetros retributivos para el periodo comprendido entre el 1 de octubre de 2018 y el 30 de junio de 2019 como consecuencia de la disposición adicional octava del Real Decreto-ley 15/2018, de 5 de octubre, y por la que se revisan los valores de la retribución a la operación correspondientes al primer semestre natural del año 2019.",20200722,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8300
BOE-A-2020-8375,Orden,"Orden TMA/675/2020, de 20 de julio, por la que se modifican temporalmente las obligaciones de servicio público establecidas en el Acuerdo del Consejo de Ministros de 13 de marzo de 2009, por el que se declaran obligaciones de servicio público en la ruta Almería-Sevilla.",20200723,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8375
BOE-A-2020-8376,Orden,"Orden TMA/676/2020, de 20 de julio, por la que se modifican temporalmente las obligaciones de servicio público establecidas en el Acuerdo del Consejo de Ministros de 2 de junio de 2006, por el que se declaran obligaciones de servicio público en rutas aéreas entre las islas Canarias.",20200723,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8376
BOE-A-2020-8377,Orden,"Orden TMA/677/2020, de 20 de julio, por la que se modifican temporalmente las obligaciones de servicio público establecidas en el Acuerdo del Consejo de Ministros de 23 de febrero de 2018, por el que se declaran obligaciones de servicio público en las rutas aéreas Badajoz-Madrid y Badajoz-Barcelona.",20200723,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8377
BOE-A-2020-8491,Resolución,"Resolución de 21 de julio de 2020, de la Dirección General de Seguridad Jurídica y Fe Pública, por la que se acuerda el restablecimiento de medidas en caso de rebrotes de COVID-19.",20200724,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8491
BOE-A-2020-8449,Resolución,"Resolución de 21 de julio de 2020, de la Dirección General de la Agencia Estatal de Administración Tributaria, por la que se extiende la colaboración social a la presentación telemática de la solicitud de inscripción de operadores en el Registro especial de operadores de embarcaciones neumáticas y semirrígidas de alta velocidad y de la solicitud de autorización de uso de embarcación neumática y semirrígida de alta velocidad y se aprueba el documento normalizado para acreditar la representación para su presentación por vía telemática en nombre de terceros.",20200724,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8449
BOE-A-2020-8450,Orden,"Orden PCM/679/2020, de 23 de julio, por la que se publica el Acuerdo del Consejo de Ministros de 21 de julio de 2020, por el que se establece el funcionamiento del Fondo de apoyo a la solvencia de empresas estratégicas.",20200724,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8450
BOE-A-2020-8554,Orden,"Orden TMA/692/2020, de 15 de julio, por la que se aprueban normas técnicas aplicables al suministro de combustible a aeronaves de aviación civil.",20200725,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8554
BOE-A-2020-8555,Orden,"Orden TMA/693/2020, de 21 de julio, por la que se modifican temporalmente las obligaciones de servicio público establecidas en el Acuerdo del Consejo de Ministros de 5 de octubre de 2018, por el que se declaran obligaciones de servicio público en las rutas aéreas Melilla/Almería, Melilla/Granada y Melilla/Sevilla.",20200725,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8555
BOE-A-2020-8556,Circular,"Circular 6/2020, de 22 de julio, de la Comisión Nacional de los Mercados y la Competencia, por la que se establece la metodología para el cálculo de los peajes de transporte, redes locales y regasificación de gas natural.",20200725,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8556
BOE-A-2020-8633,Ley,"Ley 2/2020, de 27 de julio, por la que se modifica el artículo 324 de la Ley de Enjuiciamiento Criminal.",20200728,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8633
BOE-A-2020-8635,Orden,"Orden DEF/707/2020, de 27 de julio, por la que se desarrolla la organización básica de la Armada.",20200728,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8635
BOE-A-2020-8636,Orden,"Orden DEF/708/2020, de 27 de julio, por la que se desarrolla la organización básica del Ejército de Tierra.",20200728,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8636
BOE-A-2020-8637,Orden,"Orden DEF/709/2020, de 27 de julio, por la que se desarrolla la organización básica del Ejército del Aire.",20200728,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8637
BOE-A-2020-8638,Orden,"Orden DEF/710/2020, de 27 de julio, por la que se desarrolla la organización básica del Estado Mayor de la Defensa.",20200728,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8638
BOE-A-2020-8682,Real Decreto,"Real Decreto 704/2020, de 28 de julio, por el que se establece el acceso al título de médico/a especialista en Medicina Legal y Forense por el sistema de residencia.",20200729,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8682
BOE-A-2020-8683,Real Decreto,"Real Decreto 705/2020, de 28 de julio, por el que se modifican el Estatuto de la Agencia Española de Cooperación Internacional para el Desarrollo, aprobado por Real Decreto 1403/2007, de 26 de octubre; el Real Decreto 1460/2009, de 28 de septiembre, sobre organización y funcionamiento del Fondo de Cooperación para Agua y Saneamiento; y el Real Decreto 597/2015, de 3 de julio, por el que se aprueba el Reglamento del Fondo para la Promoción del Desarrollo, para actualizar la composición de los órganos de cooperación internacional para el desarrollo sostenible.",20200729,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8683
BOE-A-2020-8686,Resolución,"Resolución de 28 de julio de 2020, de la Secretaría de Estado de Economía y Apoyo a la Empresa, por la que se publica el Acuerdo del Consejo de Ministros de 28 de julio de 2020, por el que se establecen los términos y condiciones del primer tramo de la línea de avales a financiación concedida a empresas y autónomos con la finalidad principal de financiar inversiones y se autorizan límites para adquirir compromisos de gasto con cargo a ejercicios futuros, en aplicación de lo dispuesto en el artículo 47 de la Ley 47/2003, de 26 de noviembre, General Presupuestaria.",20200729,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8686
BOE-A-2020-8680,Real Decreto,"Real Decreto 701/2020, de 28 de julio, por el que se crea la medalla conmemorativa de la operación Balmis para reconocer al personal participante en la lucha contra el COVID-19.",20200729,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8680
BOE-A-2020-8750,Resolución,"Resolución de 24 de julio de 2020, de la Dirección General de Salud Pública, Calidad e Innovación, relativa a los controles sanitarios a realizar en los puntos de entrada de España y se deroga la Resolución de 29 de junio de 2020.",20200730,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8750
BOE-A-2020-8965,Orden,"Orden TED/749/2020, de 16 de julio, por la que se establecen los requisitos técnicos para la conexión a la red necesarios para la implementación de los códigos de red de conexión.",20200801,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8965
BOE-A-2020-8961,Orden,"Orden EFP/748/2020, de 29 de julio, por la que se adoptan medidas excepcionales para la flexibilización de la impartición de certificados de profesionalidad.",20200801,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8961
BOE-A-2020-9021,Real Decreto,"Real Decreto 703/2020, de 28 de julio, por el que se aprueban las bases reguladoras de las ayudas a la paralización temporal de la actividad pesquera para poder hacer frente al impacto económico y social derivado de la pandemia de COVID-19, se convocan dichas ayudas para el primer tramo del ejercicio 2020 y se modifican distintos reales decretos relativos a la regulación de las organizaciones profesionales en el sector de la pesca y la acuicultura y para el ejercicio de la pesca recreativa.",20200803,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9021
BOE-A-2020-9131,Real Decreto-ley,"Real Decreto-ley 27/2020, de 4 de agosto, de medidas financieras, de carácter extraordinario y urgente, aplicables a las entidades locales.",20200805,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9131
BOE-A-2020-9262,Orden,"Orden TED/766/2020, de 3 de agosto, por la que se establecen las bases reguladoras para la concesión, en régimen de concurrencia competitiva, de ayudas a la inversión en instalaciones de generación de energía eléctrica con fuentes de energía renovable, susceptibles de ser cofinanciadas con fondos de la Unión Europea.",20200805,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9262
BOE-A-2020-9199,Resolución,"Resolución de 27 de julio de 2020, de la Dirección General de Seguridad Jurídica y Fe Pública, por la que se acuerda el restablecimiento de medidas en caso de rebrotes de COVID-19 en el Registro de Totana.",20200805,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9199
BOE-A-2020-9261,Orden,"Orden TED/765/2020, de 3 de agosto, por la que se establecen las bases reguladoras para la concesión, en régimen de concurrencia competitiva, de ayudas a la inversión en instalaciones de producción de energía térmica con fuentes de energía renovable, susceptibles de ser cofinanciadas con fondos de la Unión Europea.",20200805,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9261
BOE-A-2020-9132,Acuerdo Internacional,"Acuerdo entre la Comisión Europea y los Estados miembros sobre vacunas contra la COVID-19, hecho en Madrid el 20 de julio de 2020.",20200805,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9132
BOE-A-2020-9133,Real Decreto,"Real Decreto 725/2020, de 4 de agosto, por el que se aprueba el Reglamento de la Real y Militar Orden de San Hermenegildo.",20200805,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9133
BOE-A-2020-9134,Real Decreto,"Real Decreto 726/2020, de 4 de agosto, por el que se modifica el Reglamento de Armas, aprobado por el Real Decreto 137/1993, de 29 de enero.",20200805,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9134
BOE-A-2020-9137,Orden,"Orden EFP/757/2020, de 3 de agosto, por la que se crea la Comisión de trabajo para el seguimiento de la COVID-19 en el Ministerio de Educación y Formación Profesional.",20200805,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9137
BOE-A-2020-9138,Real Decreto,"Real Decreto 734/2020, de 4 de agosto, por el que se desarrolla la estructura orgánica básica del Ministerio del Interior.",20200805,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9138
BOE-A-2020-9139,Real Decreto,"Real Decreto 735/2020, de 4 de agosto, por el que se desarrolla la estructura orgánica básica del Ministerio de Sanidad, y se modifica el Real Decreto 139/2020, de 28 de enero, por el que se establece la estructura orgánica básica de los departamentos ministeriales.",20200805,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9139
BOE-A-2020-9271,Real Decreto,"Real Decreto 724/2020, de 4 de agosto, por el que se aprueba el Reglamento de la Oficina de Interpretación de Lenguas del Ministerio de Asuntos Exteriores, Unión Europea y Cooperación.",20200806,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9271
BOE-A-2020-9272,Real Decreto,"Real Decreto 736/2020, de 4 de agosto, por el que se regula la contabilización de consumos individuales en instalaciones térmicas de edificios.",20200806,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9272
BOE-A-2020-9273,Real Decreto,"Real Decreto 737/2020, de 4 de agosto, por el que se regula el programa de ayudas para actuaciones de rehabilitación energética en edificios existentes y se regula la concesión directa de las ayudas de este programa a las comunidades autónomas y ciudades de Ceuta y Melilla.",20200806,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9273
BOE-A-2020-9339,Orden,"Orden TED/776/2020, de 4 de agosto, por la que se revisan los precios de producto y logística a emplear en la determinación del precio de combustible y se establece un valor tope del tiempo de arranque de liquidación por instalación tipo aplicable a las instalaciones de producción ubicadas en los territorios no peninsulares con régimen retributivo adicional.",20200807,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-9339
